impuesto
Gonzalez;Cesar;8.389444444444443;-73.38
Ibague;Sucre;9.7;-75.53333333333333
Tolima;Amazonas;-0.8333333333333334;-72.3
Robles;Bolívar;10.074722222222222;-74.84305555555555
Tarra;Norte de Santander;8.053055555555556;-73.08777777777777
Guaviare;Guainía;3.9241666666666664;-67.86333333333333
Toledo;Cesar;8.2625;-73.47888888888889
Ituango;Antioquia;7.171111111111111;-75.76416666666667
Anori;Antioquia;7.072777777777778;-75.14777777777779
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Manacacias;Guainía;2.4066666666666667;-68.57527777777777
Miranda;Huila;1.9602777777777778;-76.18305555555555
Campoamor;Santander;7.224444444444445;-73.18666666666667
Arena;Córdoba;8.873055555555556;-75.59166666666667
Ramirez;Tolima;4.0;-74.71666666666667
Bilbao;Tolima;3.274722222222222;-75.74666666666667
Patino;Cesar;8.083333333333334;-73.69083333333333
Ramirez;Tolima;4.0;-74.71666666666667
Ramirez;Tolima;4.0;-74.71666666666667
Patino;Cesar;8.083333333333334;-73.69083333333333
Remolinos;Antioquia;6.355277777777777;-74.84444444444443
Curillo;Caquetá;1.0333333333333334;-75.91916666666667
Valle;Casanare;5.3;-72.16666666666667
Atrato;Magdalena;10.066666666666666;-74.2
Carmen;Cauca;2.6558333333333333;-75.95333333333333
Playa;Putumayo;0.43333333333333335;-76.31666666666666
Cristobal;Antioquia;6.7347222222222225;-75.81638888888888
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Rosario;Arauca;6.934722222222223;-70.86999999999999
Tambo;Tolima;4.416666666666667;-75.33333333333333
Morales;Cauca;2.7569444444444446;-76.61722222222221
Campamentos;Boyacá;4.85;-73.3775
Paloma;Tolima;3.897222222222222;-75.30666666666666
Huisito;Cauca;2.4994444444444444;-77.0525
Alta;Nariño;1.5333333333333332;-78.15
Santander;Risaralda;4.8625;-75.76638888888888
Maracaibo;Caquetá;1.3108333333333333;-75.77722222222222
Uribe;Cauca;2.548888888888889;-76.86194444444443
Lejanias;Meta;3.525;-74.02166666666666
Carlos;Guainía;2.2963888888888886;-68.415
Ramirez;Tolima;4.0;-74.71666666666667
Doradas;Cundinamarca;4.672777777777778;-73.35333333333332
Isaza;Caldas;5.578611111111111;-74.82222222222222
Cristobal;Antioquia;6.7347222222222225;-75.81638888888888
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Medellin;Magdalena;9.59138888888889;-74.31805555555555
Magdalena;La Guajira;11.436111111111112;-72.47083333333333
Barbosa;Santander;5.931666666666667;-73.615
Nevada;Antioquia;7.207222222222223;-75.61
Sierra;Nariño;1.761111111111111;-77.34888888888888
Marta;Santander;7.116666666666666;-73.43333333333334
Higueron;Atlántico;10.5;-74.91666666666667
Cuivas;Arauca;6.637499999999999;-71.15361111111112
Bolivar;Magdalena;10.349444444444446;-74.15166666666667
Bolivar;Magdalena;10.349444444444446;-74.15166666666667
Bolivar;Magdalena;10.349444444444446;-74.15166666666667
Ecopetrol;Tolima;5.201944444444445;-74.93
Trinidad;Putumayo;0.7577777777777778;-75.56583333333333
Boyaca;Atlántico;10.923888888888888;-74.87166666666666
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Carolina;Cesar;10.4;-73.58333333333333
Carolina;Cesar;10.4;-73.58333333333333
Francisco;Guainía;2.783333333333333;-69.08333333333333
Martha;Cauca;3.0466666666666664;-77.18166666666667
Bogota;Cundinamarca;4.630833333333333;-74.08666666666666
Union;Amazonas;-0.9797222222222223;-73.64027777777778
Santander;Risaralda;4.8625;-75.76638888888888
Minas;Cauca;1.9191666666666665;-76.96777777777778
Arara;Guaviare;1.1644444444444444;-71.64
Carlos;Guainía;2.2963888888888886;-68.415
Serrania;Magdalena;10.051944444444445;-74.53166666666667
Carlos;Guainía;2.2963888888888886;-68.415
Francisco;Guainía;2.783333333333333;-69.08333333333333
Cumbal;Nariño;0.9086111111111111;-77.79138888888889
Argelia;Valle del Cauca;4.723333333333334;-76.11916666666666
Barragan;Boyacá;5.688055555555556;-73.5775
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Sardina;Guainía;2.033333333333333;-67.11666666666666
Vasquez;Cundinamarca;4.514722222222222;-74.64277777777778
Cenizo;Nariño;1.7833333333333332;-78.61666666666666
Campamento;La Guajira;11.114166666666666;-72.11333333333333
Manrique;Santander;6.9825;-73.64666666666668
Argelia;Valle del Cauca;4.723333333333334;-76.11916666666666
Alto;Cauca;2.6919444444444443;-76.77361111111111
Socorro;Bolívar;10.389444444444443;-75.48333333333333
Rafael;Valle del Cauca;3.6666666666666665;-76.4563888888889
Reserva;Boyacá;6.283333333333333;-72.4
Zorro;Cesar;9.8;-73.36666666666666
Porvenir;Putumayo;-0.495;-74.41888888888889
Tambo;Tolima;4.416666666666667;-75.33333333333333
Patia;Nariño;2.2369444444444446;-78.53527777777778
Alto;Cauca;2.6919444444444443;-76.77361111111111
Mula;Sucre;9.464444444444444;-75.14750000000001
Paraiso;Bolívar;10.216666666666667;-75.01666666666667
Reserva;Boyacá;6.283333333333333;-72.4
Limon;Cauca;1.9566666666666666;-77.20027777777779
David;Nariño;1.6666666666666665;-77.05
Arenosa;Boyacá;5.994722222222222;-74.24861111111112
Argelia;Valle del Cauca;4.723333333333334;-76.11916666666666
Sonson;Antioquia;5.710555555555556;-75.31055555555555
Antioquia;Tolima;4.370833333333333;-74.9525
Palomino;Magdalena;11.2575;-73.56805555555555
Alto;Cauca;2.6919444444444443;-76.77361111111111
Mula;Sucre;9.464444444444444;-75.14750000000001
Ramirez;Tolima;4.0;-74.71666666666667
Castro;Norte de Santander;7.622777777777777;-72.86527777777778
Azucar;Nariño;1.3;-78.56666666666666
Cordoba;Cundinamarca;5.395555555555556;-74.55083333333333
Cauca;Valle del Cauca;4.715833333333333;-76.00083333333333
Carlos;Guainía;2.2963888888888886;-68.415
Alto;Cauca;2.6919444444444443;-76.77361111111111
Beltran;Risaralda;4.961944444444445;-75.79194444444444
Reserva;Boyacá;6.283333333333333;-72.4
Gaitania;Tolima;3.15;-75.81666666666666
Santander;Risaralda;4.8625;-75.76638888888888
Floresta;Antioquia;6.5472222222222225;-75.55277777777778
Santander;Risaralda;4.8625;-75.76638888888888
Cantagallo;Córdoba;8.74861111111111;-75.67805555555556
Lajas;Antioquia;7.266666666666667;-75.53333333333333
Casabe;Antioquia;7.0280555555555555;-73.89
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Sabana;Boyacá;5.685555555555556;-73.50555555555556
Bolivar;Magdalena;10.349444444444446;-74.15166666666667
Rafael;Valle del Cauca;3.6666666666666665;-76.4563888888889
Santander;Risaralda;4.8625;-75.76638888888888
Guaramito;Norte de Santander;8.26;-72.3888888888889
Tachira;Norte de Santander;8.105555555555556;-72.79194444444444
Maracaibo;Caquetá;1.3108333333333333;-75.77722222222222
Venezuela;Córdoba;8.916666666666666;-76.01666666666667
Norte;Santander;7.15;-73.13333333333334
Zulia;Cesar;8.246388888888887;-73.6675
Bocana;Nariño;1.6;-78.2
Guaviare;Guainía;3.9241666666666664;-67.86333333333333
Vergel;Valle del Cauca;3.5575;-76.15666666666667
Quintero;Cauca;3.154444444444444;-76.43833333333333
Hacari;Norte de Santander;8.323333333333332;-73.14888888888889
Mesitas;Boyacá;5.529444444444445;-72.51305555555555
Pedregales;Boyacá;5.754166666666666;-74.11277777777777
Laguna;Norte de Santander;8.490555555555554;-73.34944444444444
Lechal;Santander;6.349722222222222;-73.39444444444445
Peque;Antioquia;7.021111111111111;-75.90916666666668
Francisco;Guainía;2.783333333333333;-69.08333333333333
Paramo;Boyacá;5.971111111111111;-72.70194444444445
Minas;Cauca;1.9191666666666665;-76.96777777777778
Pisba;Boyacá;5.723888888888889;-72.4863888888889
Paya;Boyacá;5.625;-72.42333333333333
Junio;Putumayo;-0.3333333333333333;-74.13333333333334
Calamar;Antioquia;7.619722222222222;-76.65055555555556
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Planes;Caldas;5.4141666666666675;-74.94083333333333
Santiago;Antioquia;7.155277777777778;-75.19777777777779
Amaya;Córdoba;9.393333333333333;-75.7713888888889
Pensilvania;Caquetá;1.2916666666666665;-75.47611111111111
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Castillo;Antioquia;6.874722222222223;-75.63583333333334
Guayacan;Magdalena;9.965833333333332;-74.3736111111111
Italia;Santander;7.45;-73.9
Gallo;Cauca;2.6377777777777776;-77.13388888888889
Danta;Huila;3.6;-74.66666666666667
Mulato;Antioquia;7.180277777777778;-75.69333333333334
Danta;Huila;3.6;-74.66666666666667
Mulato;Antioquia;7.180277777777778;-75.69333333333334
Alto;Cauca;2.6919444444444443;-76.77361111111111
Calamar;Antioquia;7.619722222222222;-76.65055555555556
Mulatos;Antioquia;7.0088888888888885;-74.77694444444444
Botero;Antioquia;6.533333333333333;-75.25
Medellin;Magdalena;9.59138888888889;-74.31805555555555
Garzon;Casanare;4.833333333333333;-72.3
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Velez;Antioquia;6.589722222222222;-75.68944444444445
Rafael;Valle del Cauca;3.6666666666666665;-76.4563888888889
Domingodo;Chocó;7.178333333333334;-77.03305555555555
Botero;Antioquia;6.533333333333333;-75.25
Medellin;Magdalena;9.59138888888889;-74.31805555555555
Garcia;Nariño;1.388611111111111;-78.75
Tomas;Amazonas;-1.3666666666666667;-69.76666666666667
Vigia;Valle del Cauca;3.480277777777778;-77.21777777777778
Herrera;Nariño;1.4663888888888887;-78.67888888888889
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Mulatos;Antioquia;7.0088888888888885;-74.77694444444444
Botero;Antioquia;6.533333333333333;-75.25
Medellin;Magdalena;9.59138888888889;-74.31805555555555
Garzon;Casanare;4.833333333333333;-72.3
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Velez;Antioquia;6.589722222222222;-75.68944444444445
Rafael;Valle del Cauca;3.6666666666666665;-76.4563888888889
Domingodo;Chocó;7.178333333333334;-77.03305555555555
Botero;Antioquia;6.533333333333333;-75.25
Medellin;Magdalena;9.59138888888889;-74.31805555555555
Garcia;Nariño;1.388611111111111;-78.75
Tomas;Amazonas;-1.3666666666666667;-69.76666666666667
Vigia;Valle del Cauca;3.480277777777778;-77.21777777777778
Herrera;Nariño;1.4663888888888887;-78.67888888888889
Aguachica;Cesar;8.308333333333334;-73.61666666666666
Bolivar;Magdalena;10.349444444444446;-74.15166666666667
Colombia;Córdoba;9.23472222222222;-75.57805555555555
Choco;Risaralda;4.787222222222222;-75.65833333333335
Palmar;Cundinamarca;4.833611111111111;-73.77055555555556
Refugio;La Guajira;10.966944444444444;-72.78888888888889
Moreno;La Guajira;11.268333333333334;-72.77805555555555
Cabra;La Guajira;11.483888888888888;-72.68666666666667
Reflejo;Tolima;3.5875000000000004;-75.76138888888889
Reflejo;Tolima;3.5875000000000004;-75.76138888888889
Toro;Valle del Cauca;4.611666666666666;-76.08138888888888
Algeciras;Huila;2.5230555555555556;-75.315
Reflejo;Tolima;3.5875000000000004;-75.76138888888889
Mulatos;Antioquia;7.0088888888888885;-74.77694444444444
//
paga
Bolivar;Magdalena;10.349444444444446;-74.15166666666667
Minas;Cauca;1.9191666666666665;-76.96777777777778
Villavicencio;Córdoba;8.456388888888888;-76.125
Romero;Córdoba;8.881666666666668;-75.66250000000001
Manila;Cundinamarca;4.766666666666667;-74.43333333333334
Victoria;Cauca;1.8155555555555556;-77.14805555555556
Cali;Magdalena;9.408055555555556;-74.03027777777778
Navarro;Bolívar;10.366666666666667;-75.06666666666666
Portugal;Santander;7.155;-73.27305555555556
Bagre;Antioquia;7.083333333333333;-74.6
Antioquia;Tolima;4.370833333333333;-74.9525
Campamento;La Guajira;11.114166666666666;-72.11333333333333
Pereira;Córdoba;8.516666666666667;-76.0775
Medellin;Magdalena;9.59138888888889;-74.31805555555555
Concordia;Antioquia;6.046388888888889;-75.90694444444445
Antioquia;Tolima;4.370833333333333;-74.9525
David;Nariño;1.6666666666666665;-77.05
Huila;Cauca;2.8;-76.08333333333333
Coloradas;Valle del Cauca;4.656388888888889;-75.85222222222221
Modelo;Magdalena;10.455277777777777;-74.31444444444445
Paujil;Antioquia;7.1416666666666675;-75.24444444444444
Remolinos;Antioquia;6.355277777777777;-74.84444444444443
Bogota;Cundinamarca;4.630833333333333;-74.08666666666666
Cartagena;Meta;3.2194444444444446;-74.58999999999999
Neiva;Boyacá;5.793333333333333;-74.21833333333333
Alto;Cauca;2.6919444444444443;-76.77361111111111
Gonzalez;Cesar;8.389444444444443;-73.38
Oriente;Magdalena;9.364722222222222;-74.19638888888889
Martin;Nariño;1.538611111111111;-77.10555555555555
Cal;Sucre;9.506666666666666;-75.43944444444445
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Mande;Antioquia;6.439722222222223;-76.47805555555556
Choco;Risaralda;4.787222222222222;-75.65833333333335
Topacio;Tolima;3.9675000000000002;-75.30972222222222
Pajaro;La Guajira;11.709166666666667;-72.66333333333334
Gloria;Magdalena;9.30388888888889;-74.21861111111112
Medellin;Magdalena;9.59138888888889;-74.31805555555555
Pacho;Cundinamarca;5.132777777777777;-74.15972222222223
Cali;Magdalena;9.408055555555556;-74.03027777777778
Llorente;Nariño;0.7775000000000001;-77.37916666666666
Pasto;Nariño;1.213611111111111;-77.28111111111112
Acacias;Meta;3.9869444444444446;-73.75805555555556
Huila;Cauca;2.8;-76.08333333333333
Pitalito;Meta;4.2316666666666665;-73.50805555555556
Camilo;Magdalena;10.211944444444443;-74.56833333333333
Bolivar;Magdalena;10.349444444444446;-74.15166666666667
Bogota;Cundinamarca;4.630833333333333;-74.08666666666666
Tomo;Guainía;2.6333333333333333;-67.56666666666666
Carlos;Guainía;2.2963888888888886;-68.415
Martha;Cauca;3.0466666666666664;-77.18166666666667
Guayabal;Antioquia;7.080277777777778;-75.77111111111111
Julio;Atlántico;10.595277777777778;-74.75611111111111
Segovia;Cundinamarca;4.7;-74.08333333333333
Uraba;Antioquia;6.828333333333333;-75.51305555555555
Catatumbo;Santander;7.263888888888889;-73.30111111111111
Amalfi;Antioquia;6.910277777777778;-75.07777777777777
Caucasia;Antioquia;7.986666666666666;-75.19361111111111
Norte;Santander;7.15;-73.13333333333334
Cordoba;Cundinamarca;5.395555555555556;-74.55083333333333
Cimitarra;Caldas;5.466666666666667;-74.84388888888888
Bogota;Cundinamarca;4.630833333333333;-74.08666666666666
Candelaria;Antioquia;7.032222222222222;-75.46527777777779
Santander;Risaralda;4.8625;-75.76638888888888
Trinidad;Putumayo;0.7577777777777778;-75.56583333333333
Palenque;Antioquia;5.967777777777778;-75.70972222222223
Fundacion;Magdalena;9.411666666666667;-74.07888888888888
Olga;Valle del Cauca;3.6258333333333335;-76.36944444444444
Medios;Santander;5.791111111111111;-73.79277777777777
Barrancabermeja;Santander;7.065277777777777;-73.85472222222222
Muertos;Antioquia;6.638888888888889;-75.99083333333333
Cabrera;Norte de Santander;7.866666666666667;-72.71666666666667
Quipile;Cundinamarca;4.748055555555555;-74.56305555555555
Caucasia;Antioquia;7.986666666666666;-75.19361111111111
Bolivar;Magdalena;10.349444444444446;-74.15166666666667
Rosas;Cauca;2.2608333333333333;-76.73972222222223
Cartagena;Meta;3.2194444444444446;-74.58999999999999
Huila;Cauca;2.8;-76.08333333333333
Cauca;Valle del Cauca;4.715833333333333;-76.00083333333333
Putumayo;Cesar;8.168055555555554;-73.70444444444445
Bucaramanga;Cundinamarca;4.983333333333333;-74.55
Bolivar;Magdalena;10.349444444444446;-74.15166666666667
Calamar;Antioquia;7.619722222222222;-76.65055555555556
Guaviare;Guainía;3.9241666666666664;-67.86333333333333
Cucuta;Norte de Santander;7.883333333333333;-72.50527777777778
Bogota;Cundinamarca;4.630833333333333;-74.08666666666666
Bellavista;Cauca;2.7852777777777775;-77.60027777777778
Gigante;Huila;2.3866666666666667;-75.54527777777777
Pata;Tolima;3.375277777777778;-75.19250000000001
Gigante;Huila;2.3866666666666667;-75.54527777777777
//
laboratorio
Boston;Sucre;9.3;-75.38333333333334
Boston;Sucre;9.3;-75.38333333333334
Azucar;Nariño;1.3;-78.56666666666666
Azucar;Nariño;1.3;-78.56666666666666
Calima;Valle del Cauca;3.9305555555555554;-76.48472222222222
Calima;Valle del Cauca;3.9305555555555554;-76.48472222222222
Laguna;Norte de Santander;8.490555555555554;-73.34944444444444
Laguna;Norte de Santander;8.490555555555554;-73.34944444444444
Pato;Nariño;2.25;-78.41666666666667
Pato;Nariño;2.25;-78.41666666666667
Gabriel;Cundinamarca;4.8325;-73.97
Gabriel;Cundinamarca;4.8325;-73.97
Gabriel;Cundinamarca;4.8325;-73.97
Gabriel;Cundinamarca;4.8325;-73.97
Catatumbo;Santander;7.263888888888889;-73.30111111111111
Camilo;Magdalena;10.211944444444443;-74.56833333333333
Chorro;Chocó;4.85;-76.31666666666666
Catatumbo;Santander;7.263888888888889;-73.30111111111111
Camilo;Magdalena;10.211944444444443;-74.56833333333333
Chorro;Chocó;4.85;-76.31666666666666
Liberia;Cauca;2.7255555555555557;-76.79944444444445
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Saravena;Arauca;6.953888888888889;-71.87527777777777
Liberia;Cauca;2.7255555555555557;-76.79944444444445
Coca;Boyacá;5.7075000000000005;-73.98388888888888
Saravena;Arauca;6.953888888888889;-71.87527777777777
Alto;Cauca;2.6919444444444443;-76.77361111111111
Alto;Cauca;2.6919444444444443;-76.77361111111111
Santander;Risaralda;4.8625;-75.76638888888888
Norte;Santander;7.15;-73.13333333333334
Santander;Risaralda;4.8625;-75.76638888888888
Norte;Santander;7.15;-73.13333333333334
Gallo;Cauca;2.6377777777777776;-77.13388888888889
Gallo;Cauca;2.6377777777777776;-77.13388888888889
//
millón
Mendoza;Cundinamarca;4.424722222222223;-74.80805555555555
Florida;Córdoba;8.55638888888889;-75.92222222222223
Martin;Nariño;1.538611111111111;-77.10555555555555
Llano;Antioquia;6.6688888888888895;-75.81972222222223
Panama;Santander;7.430833333333334;-73.15166666666667
Rincon;Boyacá;5.521111111111111;-74.12277777777777
Gutierrez;Meta;4.129166666666666;-73.35166666666666
Altamira;Boyacá;5.636388888888888;-73.85166666666666
Altamira;Boyacá;5.636388888888888;-73.85166666666666
Yopal;Casanare;5.337777777777777;-72.39583333333334
Julio;Atlántico;10.595277777777778;-74.75611111111111
Tamara;Casanare;5.829722222222222;-72.16333333333334
Nazaret;Cundinamarca;4.883333333333333;-74.45
Pinares;Caldas;4.979166666666667;-75.7611111111111
Carlos;Guainía;2.2963888888888886;-68.415
Bogota;Cundinamarca;4.630833333333333;-74.08666666666666
Gloria;Magdalena;9.30388888888889;-74.21861111111112
Medellin;Magdalena;9.59138888888889;-74.31805555555555
Pacho;Cundinamarca;5.132777777777777;-74.15972222222223
Cali;Magdalena;9.408055555555556;-74.03027777777778
Bogota;Cundinamarca;4.630833333333333;-74.08666666666666
Cali;Magdalena;9.408055555555556;-74.03027777777778
Bogota;Cundinamarca;4.630833333333333;-74.08666666666666
Putumayo;Cesar;8.168055555555554;-73.70444444444445
Cristobal;Antioquia;6.7347222222222225;-75.81638888888888
Trinidad;Putumayo;0.7577777777777778;-75.56583333333333
Casanare;Cundinamarca;4.266666666666667;-74.21666666666667
Camilo;Magdalena;10.211944444444443;-74.56833333333333
Camilo;Magdalena;10.211944444444443;-74.56833333333333
Arriba;Valle del Cauca;3.743888888888889;-76.30472222222222
Cajibio;Cauca;2.622777777777778;-76.57027777777778
Barrancabermeja;Santander;7.065277777777777;-73.85472222222222
Boyaca;Atlántico;10.923888888888888;-74.87166666666666
Ibague;Sucre;9.7;-75.53333333333333
Marquetalia;Santander;6.759722222222222;-73.86027777777777
Mesitas;Boyacá;5.529444444444445;-72.51305555555555
Velez;Antioquia;6.589722222222222;-75.68944444444445
Vasquez;Cundinamarca;4.514722222222222;-74.64277777777778
Canada;Caquetá;1.2791666666666666;-75.63611111111112
Magdalena;La Guajira;11.436111111111112;-72.47083333333333
Reyes;Huila;3.2;-75.05
Rafael;Valle del Cauca;3.6666666666666665;-76.4563888888889
Valencia;Cauca;1.8958333333333333;-76.6725
Junin;Tolima;4.783333333333333;-75.01666666666667
Lucia;Magdalena;9.464444444444444;-74.28055555555555
David;Nariño;1.6666666666666665;-77.05
Guaranda;Sucre;8.469722222222222;-75.53833333333333
Palmar;Cundinamarca;4.833611111111111;-73.77055555555556
Guaduas;Norte de Santander;8.45;-72.53333333333333
Sanchez;Guaviare;1.8263888888888888;-72.42083333333333
Zamora;Cundinamarca;5.281944444444444;-74.61
Ruben;Magdalena;9.646666666666667;-74.22916666666667
Zamora;Cundinamarca;5.281944444444444;-74.61
Ruben;Magdalena;9.646666666666667;-74.22916666666667
Bogota;Cundinamarca;4.630833333333333;-74.08666666666666
Monterrey;Magdalena;10.497222222222222;-74.22555555555556
Barranquilla;Cundinamarca;5.156666666666667;-73.86444444444444
Pena;Antioquia;6.509444444444444;-75.97416666666666
Acevedo;Huila;1.8361111111111112;-75.85499999999999
Alpes;Bolívar;10.399444444444445;-75.48166666666667
Huila;Cauca;2.8;-76.08333333333333
Pitalito;Meta;4.2316666666666665;-73.50805555555556
Garzon;Casanare;4.833333333333333;-72.3
Suaza;Huila;1.976111111111111;-75.79444444444444
Guadalupe;Caldas;5.009444444444444;-75.67111111111112
Carmen;Cauca;2.6558333333333333;-75.95333333333333
Atrato;Magdalena;10.066666666666666;-74.2
Anolaima;Cundinamarca;4.833611111111111;-74.49944444444445
Ganado;Tolima;3.4683333333333333;-74.80027777777778
Romero;Córdoba;8.881666666666668;-75.66250000000001
Beltran;Risaralda;4.961944444444445;-75.79194444444444
Girardot;Santander;6.374722222222222;-73.38222222222221
Ramirez;Tolima;4.0;-74.71666666666667
Lucia;Magdalena;9.464444444444444;-74.28055555555555
Colombia;Córdoba;9.23472222222222;-75.57805555555555
Lucia;Magdalena;9.464444444444444;-74.28055555555555
Colombia;Córdoba;9.23472222222222;-75.57805555555555
Antioquia;Tolima;4.370833333333333;-74.9525
Urrao;Antioquia;6.315277777777777;-76.13416666666667
